order_detail_id,order_id,product_id,quantity
15861,13502,1861,1
15862,2415,162,1
15863,9018,59,1
15864,7728,162,1
15865,4038,595,1
15866,4213,1995,1
15867,5364,1187,1
15868,6520,1911,1
15869,5878,812,1
15870,8611,8,1
15871,4384,204,1
15872,6589,1013,1
15873,13485,106,1
15874,6024,1962,1
15875,11828,812,1
15876,2587,79,1
15877,11284,506,1
15878,13668,1504,1
15879,13467,46,1
15880,3171,569,1
15881,4070,63,1
15882,13650,1657,1
15883,13765,735,1
15884,9265,1031,1
15885,773,148,1
15886,4268,212,1
15887,8661,254,1
15888,10510,1047,1
15889,14190,457,1
15890,10386,425,1
15891,2976,437,1
15892,4364,1195,1
15893,7742,25,1
15894,11060,1107,1
15895,1535,1369,1
15896,10265,414,1
15897,8348,707,1
15898,7684,981,1
15899,2713,1207,1
15900,1827,11,1
15901,5963,153,1
15902,2422,714,1
15903,2510,1969,1
15904,2273,173,1
15905,10164,58,1
15906,3225,1957,1
15907,812,748,1
15908,644,13,1
15909,3665,231,1
15910,4181,911,1
15911,874,579,1
15912,8994,13,1
15913,7821,29,1
15914,5884,125,1
15915,6784,1704,1
15916,4907,108,1
15917,7965,1035,1
15918,6854,129,1
15919,7087,1947,1
15920,11754,161,1
15921,11798,145,1
15922,9948,364,1
15923,9803,14,1
15924,14958,1045,1
15925,8550,547,1
15926,918,62,1
15927,9824,1007,1
15928,13217,719,1
15929,13724,403,1
15930,3216,1813,1
15931,12137,346,1
15932,8215,1695,1
15933,8505,412,1
15934,4667,937,1
15935,7377,611,1
15936,2999,1495,1
15937,7155,1047,1
15938,11353,63,1
15939,5232,1337,1
15940,12489,4,1
15941,13931,657,1
15942,9201,395,1
15943,12201,211,1
15944,8454,11,1
15945,7670,1007,1
15946,11621,1857,1
15947,5422,904,1
15948,4193,698,1
15949,10122,396,1
15950,9168,669,1
15951,11447,829,1
15952,2755,396,1
15953,11933,364,1
15954,8228,262,1
15955,3437,857,1
15956,10283,347,1
15957,2742,198,1
15958,10287,85,1
15959,14920,1704,1
15960,151,447,1
15961,4797,1854,1
15962,792,1257,1
15963,13059,1387,1
15964,3618,473,1
15965,14284,1654,1
15966,9174,931,1
15967,1378,1161,1
15968,4816,162,1
15969,4034,409,1
15970,7250,253,1
15971,12264,1785,1
15972,5862,423,1
15973,11972,1697,1
15974,3069,1045,1
15975,14831,1314,1
15976,7283,311,1
15977,14852,662,1
15978,11664,1357,1
15979,12875,1831,1
15980,14519,609,1
15981,4544,648,1
15982,4652,1129,1
15983,10667,1681,1
15984,8010,585,1
15985,8839,1295,1
15986,1552,1169,1
15987,11375,747,1
15988,10163,69,1
15989,10680,1661,1
15990,919,1681,1
15991,2979,254,1
15992,8728,364,1
15993,7496,1057,1
15994,786,1061,1
15995,9083,1264,1
15996,14554,1354,1
15997,10155,273,1
15998,7251,1445,1
15999,651,307,1
16000,2089,1964,1
16001,5508,403,1
16002,8506,579,1
16003,5223,61,1
16004,11942,459,1
16005,10890,1604,1
16006,7,1054,1
16007,11273,557,1
16008,6881,481,1
16009,8030,595,1
16010,6689,454,1
16011,5880,654,1
16012,14207,1313,1
16013,3651,262,1
16014,5098,1914,1
16015,11409,1914,1
16016,6007,1097,1
16017,4926,904,1
16018,983,1754,1
16019,9332,731,1
16020,1764,69,1
16021,13016,95,1
16022,1160,1887,1
16023,14888,1685,1
16024,11674,1587,1
16025,13116,207,1
16026,2315,1357,1
16027,6228,303,1
16028,14650,106,1
16029,6814,957,1
16030,4269,312,1
16031,9787,687,1
16032,2810,614,1
16033,5484,1062,1
16034,9322,835,1
16035,11311,769,1
16036,5949,475,1
16037,10927,523,1
16038,8603,1795,1
16039,4039,112,1
16040,7008,1931,1
16041,7878,1231,1
16042,7276,137,1
16043,1237,131,1
16044,10551,245,1
16045,13241,1863,1
16046,10758,1897,1
16047,8464,545,1
16048,326,95,1
16049,9793,1531,1
16050,6481,1619,1
16051,13945,563,1
16052,10856,695,1
16053,3220,1262,1
16054,1800,1285,1
16055,765,1329,1
16056,14732,1657,1
16057,6993,504,1
16058,711,687,1
16059,13943,1007,1
16060,853,1661,1
16061,10519,473,1
16062,11801,231,1
16063,6103,1861,1
16064,10841,954,1
16065,8595,763,1
16066,636,1197,1
16067,7583,704,1
16068,85,1564,1
16069,2135,713,1
16070,2296,123,1
16071,640,879,1
16072,4408,597,1
16073,14598,96,1
16074,3403,1247,1
16075,2289,1814,1
16076,8667,47,1
16077,1470,1285,1
16078,2796,595,1
16079,8093,131,1
16080,2707,1462,1
16081,741,448,1
16082,9700,1931,1
16083,7566,385,1
16084,9422,1807,1
16085,12820,235,1
16086,1043,148,1
16087,13807,1614,1
16088,6241,1279,1
16089,6377,1163,1
16090,14607,661,1
16091,5449,1564,1
16092,10166,1604,1
16093,10638,814,1
16094,1147,1763,1
16095,12358,464,1
16096,6177,1663,1
16097,13785,204,1
16098,11869,569,1
16099,12504,1754,1
16100,1210,1437,1
16101,11599,611,1
16102,12737,335,1
16103,4362,687,1
16104,1076,1635,1
16105,13475,604,1
16106,6623,745,1
16107,11837,748,1
16108,7795,1762,1
16109,2230,159,1
16110,10123,669,1
16111,12905,1779,1
16112,4868,931,1
16113,3362,562,1
16114,5310,412,1
16115,3515,1797,1
16116,4530,325,1
16117,8325,47,1
16118,6401,135,1
16119,10130,197,1
16120,13822,635,1
16121,14828,1647,1
16122,14032,981,1
16123,13782,108,1
16124,3467,1585,1
16125,735,764,1
16126,738,7,1
16127,13677,1635,1
16128,12777,1704,1
16129,7416,509,1
16130,3978,1854,1
16131,10298,1014,1
16132,10042,1079,1
16133,3048,103,1
16134,3934,1397,1
16135,5423,1631,1
16136,8703,631,1
16137,13947,347,1
16138,8943,1769,1
16139,3091,57,1
16140,7114,437,1
16141,7918,819,1
16142,7533,403,1
16143,3307,1961,1
16144,14155,1795,1
16145,14457,1395,1
16146,9041,313,1
16147,11005,1263,1
16148,928,1845,1
16149,6182,1311,1
16150,12579,1504,1
16151,11907,12,1
16152,2122,373,1
16153,9603,757,1
16154,14253,1429,1
16155,1313,7,1
16156,4189,735,1
16157,11950,1581,1
16158,2852,229,1
16159,12383,204,1
16160,5270,554,1
16161,14180,1554,1
16162,5778,56,1
16163,555,1645,1
16164,9565,9,1
16165,7160,285,1
16166,1505,1204,1
16167,3525,497,1
16168,4898,235,1
16169,11824,735,1
16170,5034,373,1
16171,1148,1904,1
16172,4192,258,1
16173,11013,1735,1
16174,914,1261,1
16175,1097,1045,1
16176,12681,1007,1
16177,10632,1507,1
16178,9053,212,1
16179,11980,1912,1
16180,565,969,1
16181,12268,1112,1
16182,9339,464,1
16183,10008,1911,1
16184,12930,447,1
16185,14244,1064,1
16186,13121,446,1
16187,28,1763,1
16188,10554,1819,1
16189,13610,1713,1
16190,737,408,1
16191,4109,223,1
16192,6579,1435,1
16193,12343,1431,1
16194,2351,258,1
16195,12391,1497,1
16196,5988,1613,1
16197,4947,1664,1
16198,5151,95,1
16199,215,111,1
16200,13317,1747,1
16201,8830,319,1
16202,3988,398,1
16203,13910,1147,1
16204,9643,1897,1
16205,13921,445,1
16206,3547,1704,1
16207,11185,1013,1
16208,2955,425,1
16209,13163,1104,1
16210,8367,509,1
16211,12455,347,1
16212,13570,1287,1
16213,13747,562,1
16214,8624,1064,1
16215,1367,1885,1
16216,7195,1837,1
16217,3743,747,1
16218,13643,495,1
16219,11922,1895,1
16220,12517,412,1
16221,13078,258,1
16222,14064,306,1
16223,5385,1314,1
16224,234,1745,1
16225,357,661,1
16226,243,831,1
16227,8155,812,1
16228,9511,863,1
16229,13914,356,1
16230,11940,1695,1
16231,4646,904,1
16232,6323,1814,1
16233,6957,1164,1
16234,1140,354,1
16235,5509,1169,1
16236,11679,1107,1
16237,7989,931,1
16238,11781,681,1
16239,13935,1214,1
16240,2865,156,1
16241,10555,1197,1
16242,13678,511,1
16243,1006,1185,1
16244,12458,1537,1
16245,11491,569,1
16246,7874,1661,1
16247,944,353,1
16248,12376,1269,1
16249,9735,807,1
16250,9403,1581,1
16251,14048,1097,1
16252,1356,779,1
16253,8205,1063,1
16254,5144,1164,1
16255,8747,607,1
16256,7102,707,1
16257,12245,1664,1
16258,6933,337,1
16259,5984,511,1
16260,3493,154,1
16261,13922,1769,1
16262,12587,861,1
16263,4245,1164,1
16264,8318,275,1
16265,9835,919,1
16266,3221,412,1
16267,12452,1935,1
16268,11073,919,1
16269,8429,63,1
16270,12267,1831,1
16271,9750,881,1
16272,14228,635,1
16273,14792,604,1
16274,14197,1711,1
16275,8055,1647,1
16276,821,609,1
16277,4791,604,1
16278,2695,957,1
16279,10355,1364,1
16280,1653,604,1
16281,5334,881,1
16282,3671,912,1
16283,8102,564,1
16284,13755,531,1
16285,13780,309,1
16286,2674,1529,1
16287,4866,1454,1
16288,2993,1307,1
16289,9435,1597,1
16290,12170,1097,1
16291,4194,704,1
16292,5581,1681,1
16293,9138,195,1
16294,13871,554,1
16295,6473,1179,1
16296,8786,1837,1
16297,348,475,1
16298,14667,1947,1
16299,9311,1187,1
16300,10668,1737,1
16301,14170,1987,1
16302,4474,223,1
16303,2142,459,1
16304,12124,795,1
16305,9525,211,1
16306,12582,103,1
16307,11725,811,1
16308,3710,1669,1
16309,8626,1995,1
16310,13695,358,1
16311,7808,1747,1
16312,7238,914,1
16313,4841,1735,1
16314,14474,1507,1
16315,13619,1613,1
16316,13857,361,1
16317,6755,298,1
16318,13913,123,1
16319,12229,481,1
16320,2404,1681,1
16321,7826,175,1
16322,5542,12,1
16323,6275,1679,1
16324,11867,1997,1
16325,12422,747,1
16326,8491,1145,1
16327,14094,306,1
16328,11974,869,1
16329,8695,459,1
16330,13406,204,1
16331,356,1947,1
16332,11789,513,1
16333,11897,113,1
16334,8262,1107,1
16335,8302,914,1
16336,7939,1781,1
16337,13225,325,1
16338,3791,1354,1
16339,7629,198,1
16340,11779,269,1
16341,13595,387,1
16342,4726,1011,1
16343,6079,1111,1
16344,14634,237,1
16345,3249,335,1
16346,3538,409,1
16347,4378,1485,1
16348,4653,275,1
16349,2205,995,1
16350,5318,1157,1
16351,2037,561,1
16352,855,1345,1
16353,12644,157,1
16354,2787,1685,1
16355,6180,987,1
16356,4277,1985,1
16357,6033,1881,1
16358,8880,1629,1
16359,8905,781,1
16360,6567,1135,1
16361,2378,463,1
16362,4287,81,1
16363,6980,485,1
16364,9768,1713,1
16365,9986,1047,1
16366,7829,245,1
16367,12256,297,1
16368,1025,1529,1
16369,6779,1412,1
16370,6828,246,1
16371,11840,173,1
16372,881,198,1
16373,13404,1319,1
16374,4507,747,1
16375,13506,1854,1
16376,12052,53,1
16377,12388,919,1
16378,7518,514,1
16379,9853,1535,1
16380,14550,1195,1
16381,478,1814,1
16382,1931,1504,1
16383,1719,1935,1
16384,10930,1985,1
16385,10114,1919,1
16386,7775,1911,1
16387,8278,1861,1
16388,9087,311,1
16389,4016,1657,1
16390,14512,325,1
16391,832,1554,1
16392,7536,297,1
16393,9950,145,1
16394,3114,419,1
16395,11510,1779,1
16396,11609,153,1
16397,11989,1537,1
16398,9229,1069,1
16399,2382,1564,1
16400,7152,414,1
16401,5478,54,1
16402,14628,764,1
16403,1913,1587,1
16404,1220,212,1
16405,8974,1845,1
16406,7658,58,1
16407,8175,854,1
16408,14853,373,1
16409,45,1269,1
16410,14646,1904,1
16411,4150,1804,1
16412,2367,1463,1
16413,9122,1085,1
16414,5699,498,1
16415,3498,173,1
16416,6639,1362,1
16417,782,648,1
16418,5812,1629,1
16419,11993,563,1
16420,5642,1479,1
16421,915,64,1
16422,257,25,1
16423,13031,264,1
16424,3662,307,1
16425,2911,1437,1
16426,9354,506,1
16427,4397,945,1
16428,14427,1213,1
16429,10060,295,1
16430,1539,211,1
16431,1113,1213,1
16432,4577,75,1
16433,10988,1604,1
16434,206,263,1
16435,11398,897,1
16436,1941,1012,1
16437,14447,864,1
16438,8575,157,1
16439,7384,1435,1
16440,2618,812,1
16441,6764,485,1
16442,3387,369,1
16443,10999,963,1
16444,1030,157,1
16445,10026,913,1
16446,13192,854,1
16447,14750,619,1
16448,10628,319,1
16449,13700,79,1
16450,5656,1595,1
16451,13904,147,1
16452,20,985,1
16453,147,25,1
16454,468,1954,1
16455,11120,712,1
16456,6760,1357,1
16457,4942,813,1
16458,12107,29,1
16459,14411,987,1
16460,11181,1164,1
16461,14018,1645,1
16462,4358,1481,1
16463,5035,714,1
16464,8468,1929,1
16465,13812,897,1
16466,1920,1612,1
16467,5039,419,1
16468,12821,385,1
16469,1668,481,1
16470,6581,598,1
16471,10547,987,1
16472,8354,475,1
16473,2905,1254,1
16474,11479,296,1
16475,7778,1911,1
16476,4761,764,1
16477,8045,419,1
16478,5930,607,1
16479,1970,363,1
16480,10006,719,1
16481,14901,1213,1
16482,4046,1685,1
16483,12392,529,1
16484,7359,1337,1
16485,9749,914,1
16486,14994,1847,1
16487,8098,337,1
16488,13823,1535,1
16489,7845,1395,1
16490,8049,1954,1
16491,8209,1719,1
16492,2260,1464,1
16493,8936,1179,1
16494,9704,814,1
16495,14973,435,1
16496,1193,913,1
16497,13713,557,1
16498,10099,359,1
16499,173,711,1
16500,9579,229,1
16501,10009,108,1
16502,3673,303,1
16503,3741,53,1
16504,5229,1514,1
16505,3242,6,1
16506,13083,1919,1
16507,7218,562,1
16508,5551,1162,1
16509,6806,1681,1
16510,4603,109,1
16511,7093,598,1
16512,9991,114,2
16513,8666,812,2
16514,13021,412,2
16515,10539,1519,2
16516,2295,863,2
16517,6237,1397,2
16518,6652,9,2
16519,9500,1531,2
16520,11871,309,2
16521,5328,1613,2
16522,10281,309,2
16523,6437,254,2
16524,6528,1697,2
16525,13459,1519,2
16526,921,56,2
16527,2781,961,2
16528,4371,73,2
16529,14660,281,2
16530,13938,1214,2
16531,7147,1914,2
16532,11827,246,2
16533,177,1535,2
16534,277,819,2
16535,13108,837,2
16536,1407,1907,2
16537,13177,869,2
16538,10263,731,2
16539,6432,498,2
16540,6995,937,2
16541,13308,379,2
16542,12428,62,2
16543,7021,1985,2
16544,11354,1829,2
16545,3321,159,2
16546,4444,1054,2
16547,3639,1945,2
16548,13045,1147,2
16549,1726,329,2
16550,8737,1529,2
16551,8118,198,2
16552,14089,619,2
16553,5392,211,2
16554,4497,1479,2
16555,3726,362,2
16556,1301,1135,2
16557,1867,1857,2
16558,13742,497,2
16559,7442,1037,2
16560,1143,262,2
16561,4480,48,2
16562,13775,1481,2
16563,1815,1954,2
16564,13592,261,2
16565,11078,297,2
16566,6073,112,2
16567,2010,1012,2
16568,4877,1687,2
16569,9300,61,2
16570,2330,1097,2
16571,775,912,2
16572,704,907,2
16573,13741,214,2
16574,1817,311,2
16575,1293,29,2
16576,7869,245,2
16577,11641,1163,2
16578,11285,1364,2
16579,10642,245,2
16580,11819,1861,2
16581,6739,1735,2
16582,8776,1464,2
16583,5434,1812,2
16584,1047,1331,2
16585,1508,1997,2
16586,13725,304,2
16587,1132,1369,2
16588,12377,1607,2
16589,1759,819,2
16590,12012,1957,2
16591,9675,475,2
16592,1627,1887,2
16593,4710,154,2
16594,5432,785,2
16595,6463,404,2
16596,8157,29,2
16597,8211,1104,2
16598,7157,581,2
16599,14912,964,2
16600,13478,863,2
16601,13369,1907,2
16602,184,31,2
16603,2178,1081,2
16604,1474,185,2
16605,5386,169,2
16606,2375,1614,2
16607,6600,1513,2
16608,11090,1162,2
16609,6363,712,2
16610,6662,631,2
16611,10737,554,2
16612,13967,1114,2
16613,6650,1164,2
16614,5007,519,2
16615,1358,564,2
16616,240,448,2
16617,13110,1837,2
16618,32,35,2
16619,2067,895,2
16620,1394,425,2
16621,9411,1411,2
16622,6716,111,2
16623,1633,704,2
16624,3396,1381,2
16625,10996,125,2
16626,8242,11,2
16627,11709,531,2
16628,3255,356,2
16629,8762,747,2
16630,8094,361,2
16631,3674,962,2
16632,7993,403,2
16633,4014,1212,2
16634,12643,1595,2
16635,4211,711,2
16636,10172,497,2
16637,23,314,2
16638,10367,454,2
16639,5457,1011,2
16640,11247,163,2
16641,3175,1164,2
16642,8647,275,2
16643,11225,1811,2
16644,11202,281,2
16645,12397,1513,2
16646,6767,595,2
16647,11,829,2
16648,13006,1711,2
16649,4932,346,2
16650,11118,764,2
16651,3568,429,2
16652,1235,1062,2
16653,8133,845,2
16654,12353,1304,2
16655,13358,331,2
16656,13981,1004,2
16657,14911,885,2
16658,5463,814,2
16659,6479,1529,2
16660,7430,554,2
16661,8639,1545,2
16662,9583,495,2
16663,11088,357,2
16664,6903,1304,2
16665,3172,498,2
16666,507,225,2
16667,587,635,2
16668,12323,1485,2
16669,12403,403,2
16670,13975,396,2
16671,6733,563,2
16672,6083,537,2
16673,3902,981,2
16674,771,308,2
16675,12979,781,2
16676,10194,1062,2
16677,1937,554,2
16678,14292,1287,2
16679,6683,1713,2
16680,14798,1414,2
16681,14800,1985,2
16682,7025,1712,2
16683,8643,1261,2
16684,13474,1379,2
16685,14078,446,2
16686,7183,1795,2
16687,9267,1104,2
16688,9160,1562,2
16689,12989,196,2
16690,10832,685,2
16691,1921,904,2
16692,8598,97,2
16693,7355,147,2
16694,10590,1312,2
16695,6368,25,2
16696,10216,53,2
16697,5597,1979,2
16698,3760,206,2
16699,6359,1619,2
16700,7409,669,2
16701,7214,1857,2
16702,608,1079,2
16703,4586,831,2
16704,4033,881,2
16705,14099,1163,2
16706,13166,463,2
16707,3380,563,2
16708,618,1529,2
16709,2864,1431,2
16710,3482,1987,2
16711,8732,1163,2
16712,5427,37,2
16713,4616,1187,2
16714,9852,648,2
16715,2486,862,2
16716,10875,79,2
16717,7231,1735,2
16718,7142,173,2
16719,5176,969,2
16720,3459,529,2
16721,10937,1595,2
16722,9817,529,2
16723,13051,413,2
16724,12536,1507,2
16725,7080,214,2
16726,11653,1107,2
16727,11279,219,2
16728,5975,804,2
16729,10165,1719,2
16730,13538,212,2
16731,13994,1581,2
16732,3247,359,2
16733,14438,979,2
16734,8765,1757,2
16735,13443,85,2
16736,2292,1411,2
16737,13800,75,2
16738,3900,498,2
16739,3894,445,2
16740,8997,1735,2
16741,1594,285,2
16742,1912,85,2
16743,2661,654,2
16744,8516,581,2
16745,12133,537,2
16746,12752,1735,2
16747,14508,1947,2
16748,4715,408,2
16749,10843,1795,2
16750,5637,1181,2
16751,3762,1729,2
16752,8932,1404,2
16753,11457,813,2
16754,3961,1164,2
16755,1233,969,2
16756,7352,1229,2
16757,1897,1885,2
16758,4764,81,2
16759,8588,457,2
16760,14077,304,2
16761,5355,1312,2
16762,6674,863,2
16763,6039,359,2
16764,5313,1579,2
16765,458,1629,2
16766,4593,961,2
16767,9655,1757,2
16768,3603,359,2
16769,13918,1629,2
16770,6322,997,2
16771,6535,147,2
16772,3254,1364,2
16773,361,356,2
16774,9841,1704,2
16775,13011,619,2
16776,1156,246,2
16777,6155,1679,2
16778,13572,1262,2
16779,345,1145,2
16780,6403,1829,2
16781,9745,1513,2
16782,1341,213,2
16783,3132,163,2
16784,14278,1461,2
16785,437,1587,2
16786,3773,1781,2
16787,13885,781,2
16788,5353,1613,2
16789,13245,881,2
16790,10955,557,2
16791,10659,1064,2
16792,4219,554,2
16793,1638,337,2
16794,8688,163,2
16795,12060,211,2
16796,6972,1331,2
16797,3237,1285,2
16798,11282,335,2
16799,14236,1804,2
16800,955,1747,2
16801,317,413,2
16802,2425,1395,2
16803,9738,25,2
16804,13098,597,2
16805,6590,31,2
16806,6267,3,2
16807,9935,75,2
16808,3765,785,2
16809,1590,1645,2
16810,3120,7,2
16811,9012,1904,2
16812,613,1607,2
16813,12071,125,2
16814,13479,459,2
16815,7172,711,2
16816,3802,263,2
16817,5103,1231,2
16818,5907,679,2
16819,5409,1811,2
16820,4156,69,2
16821,3782,1345,2
16822,12470,458,2
16823,12881,498,2
16824,10069,111,2
16825,7094,447,2
16826,14683,1662,2
16827,7145,997,2
16828,11888,46,2
16829,4570,704,2
16830,3228,229,2
16831,2491,37,2
16832,7009,1487,2
16833,2620,1097,2
16834,3860,1654,2
16835,9515,929,2
16836,13661,969,2
16837,10161,1357,2
16838,11334,1713,2
16839,7374,1269,2
16840,14913,187,2
16841,8787,475,2
16842,10621,1163,2
16843,5986,1454,2
16844,12460,907,2
16845,2222,1147,2
16846,5093,729,2
16847,1883,429,2
16848,2462,325,2
16849,11357,1235,2
16850,5469,1295,2
16851,3917,1154,2
16852,7586,1281,2
16853,12468,279,2
16854,2437,506,2
16855,13602,463,2
16856,10248,579,2
16857,14670,1885,2
16858,8806,1435,2
16859,12021,914,2
16860,9714,1535,2
16861,13930,1063,2
16862,11532,869,2
16863,2813,185,2
16864,114,119,2
16865,6365,987,2
16866,11159,1063,2
16867,3180,861,2
16868,12275,397,2
16869,600,414,2
16870,12632,562,2
16871,4645,769,2
16872,12540,562,2
16873,10530,1047,2
16874,2842,1931,2
16875,13634,1595,2
16876,12276,437,2
16877,3112,1811,2
16878,1200,64,2
16879,12155,431,2
16880,1983,1554,2
16881,1123,929,2
16882,10761,1435,2
16883,7325,1263,2
16884,9318,1069,2
16885,2055,11,2
16886,3918,1414,2
16887,5886,1657,2
16888,14546,1254,2
16889,10223,1095,2
16890,12176,285,2
16891,10126,109,2
16892,5122,98,2
16893,728,1785,2
16894,9508,48,2
16895,12706,914,2
16896,2288,79,2
16897,2305,506,2
16898,6288,264,2
16899,12270,1379,2
16900,7983,423,2
16901,11706,1547,2
16902,14090,785,2
16903,6585,1554,2
16904,3729,346,2
16905,3052,754,2
16906,2978,569,2
16907,13560,1907,2
16908,3609,1614,2
16909,14128,1047,2
16910,584,1457,2
16911,7717,263,2
16912,2417,459,2
16913,3539,663,2
16914,6624,1757,2
16915,10089,1129,2
16916,6446,223,2
16917,2259,1495,2
16918,13322,419,2
16919,5061,1369,2
16920,398,1179,2
16921,5815,81,2
16922,1103,1812,2
16923,10598,8,2
16924,3767,19,2
16925,6522,412,2
16926,686,1737,2
16927,1723,779,2
16928,4576,147,2
16929,5589,123,2
16930,11327,611,2
16931,6775,1835,2
16932,11041,735,2
16933,12320,1663,2
16934,8462,1713,2
16935,14303,1511,2
16936,5754,1729,2
16937,631,311,2
16938,12111,754,2
16939,5714,769,2
16940,11489,285,2
16941,13159,1369,2
16942,11505,1261,2
16943,2389,208,2
16944,7472,857,2
16945,5929,1635,2
16946,3856,629,2
16947,13461,1245,2
16948,11786,862,2
16949,7327,714,2
16950,6953,185,2
16951,2242,1695,2
16952,13744,97,2
16953,4135,1081,2
16954,7196,764,2
16955,5216,275,2
16956,7372,187,2
16957,11055,395,2
16958,7626,9,2
16959,9135,1412,2
16960,5054,685,2
16961,2239,454,2
16962,5448,1111,2
16963,14391,1614,2
16964,1720,58,2
16965,11162,1664,2
16966,10905,153,2
16967,6299,1354,2
16968,6278,298,2
16969,10109,1795,2
16970,14394,1761,2
16971,4818,398,2
16972,3972,1835,2
16973,11411,1611,2
16974,10744,56,2
16975,11170,119,2
16976,3969,1707,2
16977,6566,1081,2
16978,2500,1197,2
16979,7318,13,2
16980,9415,904,2
16981,1968,1504,2
16982,14230,535,2
16983,2589,1964,2
16984,8642,729,2
16985,12537,1462,2
16986,8173,1412,2
16987,6822,1287,2
16988,12577,963,2
16989,11427,29,2
16990,454,1329,2
16991,5131,385,2
16992,3740,1819,2
16993,1012,106,2
16994,14003,375,2
16995,7559,413,2
16996,13633,1262,2
16997,11007,1357,2
16998,5075,657,2
16999,5180,812,2
17000,13794,935,2
17001,8403,1829,2
17002,10689,1997,2
17003,12844,1161,2
17004,10081,619,2
17005,4410,764,2
17006,6486,1962,2
17007,6834,654,2
17008,10179,598,2
17009,974,46,2
17010,8443,1997,2
17011,12327,181,2
17012,1626,837,2
17013,5840,158,2
17014,14374,704,2
17015,1961,14,2
17016,2200,287,2
17017,1286,1262,2
17018,5964,548,2
17019,4233,1531,2
17020,9006,1697,2
17021,4398,1554,2
17022,2276,645,2
17023,1008,1714,2
17024,7686,114,2
17025,2038,464,2
17026,3150,135,2
17027,4928,285,2
17028,10849,1857,2
17029,7529,1013,2
17030,7896,787,2
17031,13759,175,2
17032,5200,963,2
17033,14795,1245,2
17034,1780,1911,2
17035,4360,309,2
17036,12546,895,2
17037,4359,1413,2
17038,6375,557,2
17039,14538,285,2
17040,12332,735,2
17041,9450,1495,2
17042,1431,575,2
17043,8425,1912,2
17044,11965,1045,2
17045,165,629,2
17046,6868,937,2
17047,14109,1195,2
17048,842,357,2
17049,10627,606,2
17050,14744,507,2
17051,13591,1435,2
17052,4707,1107,2
17053,1423,1014,2
17054,6113,797,2
17055,1219,1147,2
17056,5329,106,2
17057,12646,113,2
17058,5691,711,2
17059,7060,379,2
17060,603,857,2
17061,10926,403,2
17062,3754,1457,2
17063,5890,1129,2
17064,12040,3,2
17065,3516,1957,2
17066,890,1812,2
17067,12813,1754,2
17068,2173,854,2
17069,3602,1397,2
17070,7062,56,2
17071,6250,487,2
17072,7615,845,2
17073,1506,556,2
17074,8364,745,2
17075,3629,364,2
17076,47,163,2
17077,3000,57,2
17078,13200,11,2
17079,1821,1245,2
17080,9582,1497,2
17081,9747,595,2
17082,7702,1247,2
17083,6607,1869,2
17084,12350,1207,2
17085,11056,713,2
17086,8559,219,2
17087,2548,695,2
17088,3419,1904,2
17089,7748,319,2
17090,10440,7,2
17091,10021,1213,2
17092,2266,561,2
17093,10335,1514,2
17094,11421,1964,2
17095,6919,1711,2
17096,9733,1314,2
17097,3443,1495,2
17098,2172,19,2
17099,8037,1495,2
17100,5521,259,2
17101,8385,1395,2
17102,10902,1935,2
17103,12898,1595,2
17104,5041,1295,2
17105,4217,459,2
17106,911,1711,2
17107,9439,1207,2
17108,8689,1311,2
17109,10553,407,2
17110,8402,1731,2
17111,8745,556,2
17112,6255,1013,2
17113,6418,631,2
17114,5998,814,2
17115,13900,1631,2
17116,9531,306,2
17117,4648,353,2
17118,9477,395,2
17119,14984,919,2
17120,1536,87,2
17121,5337,647,2
17122,4471,1135,2
17123,10870,114,2
17124,2419,187,2
17125,1157,1779,2
17126,12919,11,2
17127,2148,25,2
17128,4735,423,2
17129,10162,1613,2
17130,1564,25,2
17131,2924,398,2
17132,10862,1535,2
17133,13600,557,2
17134,7306,819,2
17135,13640,1262,2
17136,2568,704,2
17137,11862,47,2
17138,739,1795,2
17139,4519,211,2
17140,4671,1664,2
17141,3198,861,2
17142,6524,1713,2
17143,6876,459,2
17144,12134,104,2
17145,9886,1031,2
17146,9602,1547,2
17147,9361,307,2
17148,13102,611,2
17149,6223,347,2
17150,1034,1004,2
17151,12790,979,2
17152,3632,429,2
17153,13418,804,2
17154,6561,112,2
17155,8816,197,2
17156,7882,79,2
17157,9550,64,2
17158,1952,1569,2
17159,11794,1862,2
17160,11210,1545,2
17161,6222,123,2
17162,8995,213,2
17163,6306,479,2
17164,3240,363,2
17165,6343,375,2
17166,870,1512,2
17167,11624,1054,2
17168,10791,912,2
17169,5436,485,2
17170,2657,398,2
17171,2873,69,2
17172,182,1257,2
17173,8641,1562,2
17174,14432,103,2
17175,7682,413,2
17176,8340,1763,2
17177,10845,837,2
17178,10858,662,2
17179,14585,1481,2
17180,9859,1829,2
17181,2900,403,2
17182,1441,1969,2
17183,3066,31,2
17184,2151,279,2
17185,13431,487,2
17186,11816,785,2
17187,11236,1395,2
17188,8794,1914,2
17189,4485,1114,2
17190,10484,1363,2
17191,677,737,2
17192,4822,862,2
17193,8053,869,2
17194,9611,163,2
17195,284,209,2
17196,2883,1737,2
17197,7507,114,2
17198,12533,919,2
17199,5995,919,2
17200,7178,1631,2
17201,5877,385,2
17202,12329,279,2
17203,11064,561,2
17204,14876,47,2
17205,9715,1861,2
17206,14293,1297,2
17207,11031,657,2
17208,5383,73,2
17209,10070,1029,2
17210,3509,1819,2
