order_id,order_date,customer_id,total_price
6623,4/22/2024,2700,7994.92
11837,6/24/2024,1508,55.04
7795,5/10/2024,690,6568.31
2230,9/15/2024,5740,1319.76
10123,2/15/2024,817,1106.05
12905,2/9/2024,314,3150.83
4868,3/3/2024,1945,363.79
3362,10/24/2024,1682,4375.56
5310,5/17/2024,6051,1795.7
3515,8/13/2024,3876,4012.35
4530,7/30/2024,268,8674.07
8325,9/17/2024,3744,392.59
6401,10/22/2024,9372,1164.63
10130,3/21/2024,8098,2120.65
13822,10/14/2024,4820,107.2
14828,5/15/2024,9643,743.12
14032,8/2/2024,4425,445.84
13782,9/5/2024,7150,1986.39
3467,2/16/2024,3303,3578.23
735,5/23/2024,7208,7874.91
738,8/28/2024,6237,695.96
13677,4/9/2024,7322,458.31
12777,2/20/2024,8670,4352.26
7416,7/31/2024,9332,142.65
3978,1/31/2024,5521,2288.94
10298,2/1/2024,2297,2092.61
10042,7/7/2024,4169,584.82
3048,7/13/2024,8224,310.78
3934,3/11/2024,3940,244.99
5423,9/20/2024,9541,983.62
8703,11/22/2023,3122,2859.87
13947,12/15/2023,1130,2149.12
8943,2/22/2024,3673,3445.52
3091,1/1/2024,5552,2759.81
7114,5/28/2024,2774,431.28
7918,8/2/2024,7606,4145.13
7533,3/30/2024,9926,985.89
3307,3/18/2024,143,4726.56
14155,8/29/2024,8669,7656.5
14457,12/28/2023,7535,176.77
9041,3/20/2024,1340,1358.56
11005,6/17/2024,3794,2085.87
928,9/29/2024,8945,7882.81
6182,12/14/2023,2278,3919.32
12579,7/6/2024,8203,6858.94
11907,6/19/2024,5954,1128.16
2122,9/24/2024,5016,5570.37
9603,12/19/2023,4472,3964.49
14253,3/17/2024,2629,2487.13
1313,12/6/2023,8159,214.55
4189,8/4/2024,8559,2128.93
11950,2/20/2024,1585,3915.91
2852,10/13/2024,9382,998.76
12383,4/29/2024,1529,1196.49
5270,11/17/2023,9530,633.64
14180,2/17/2024,310,2784.45
5778,1/26/2024,7720,3433.98
555,6/29/2024,5921,2737.63
9565,2/9/2024,3634,785.06
7160,4/3/2024,8809,6233.64
1505,12/22/2023,696,79.37
3525,1/17/2024,9282,271.33
4898,2/10/2024,1994,1727.56
11824,7/29/2024,1409,6812
5034,11/22/2023,7876,1623.43
1148,8/3/2024,6040,4486.47
4192,4/1/2024,549,1824.23
11013,1/11/2024,8356,1051.7
914,3/1/2024,1,338.1
1097,2/18/2024,1113,514.26
12681,8/31/2024,4806,2872.76
10632,1/11/2024,2052,1963.13
9053,4/16/2024,4962,1436.65
11980,8/28/2024,6324,935.03
565,5/27/2024,687,4285.24
12268,8/29/2024,9189,1705.67
9339,5/18/2024,5807,1286.14
10008,10/27/2024,8822,716.39
12930,8/8/2024,6554,1504.52
14244,5/8/2024,2206,307.1
13121,11/30/2023,7778,715.22
28,12/14/2023,5306,1563.12
10554,4/10/2024,1142,9386.18
13610,12/24/2023,5615,739.91
737,7/6/2024,6469,3294.15
4109,8/25/2024,4368,5341.64
6579,6/1/2024,2909,7846.43
12343,7/2/2024,4983,893.73
2351,9/10/2024,8094,301.85
12391,4/20/2024,2431,6094.62
5988,7/18/2024,6029,1514.14
4947,11/21/2023,5685,954.7
5151,5/19/2024,3927,2707.41
215,8/2/2024,5618,8028.58
13317,7/12/2024,4378,2863.98
8830,11/20/2023,7851,1155.98
3988,9/8/2024,9035,1777.06
13910,8/17/2024,9006,3298.69
9643,5/14/2024,8751,306.18
13921,11/26/2023,7395,963.71
3547,3/4/2024,612,467.79
11185,3/11/2024,2263,2079.64
2955,12/27/2023,796,3280.97
13163,6/28/2024,4493,920.1
8367,8/30/2024,4212,6226.46
12455,2/20/2024,3269,4471.51
13570,3/27/2024,9753,119.15
13747,11/9/2023,6729,8833.19
8624,2/16/2024,108,2534.94
1367,9/2/2024,6443,1785.36
7195,5/17/2024,6915,4616.58
3743,11/16/2023,699,3917.28
13643,6/13/2024,928,423.07
11922,4/4/2024,8745,1725.21
12517,4/28/2024,1916,3486.79
13078,8/19/2024,3536,4584.97
14064,4/29/2024,7092,3907.86
5385,9/13/2024,6210,9768.45
234,9/25/2024,1591,875.92
357,12/12/2023,2987,1391.12
243,8/26/2024,2806,940.06
8155,7/12/2024,8878,2203.04
9511,10/23/2024,7725,1340.06
13914,11/15/2023,3561,427.81
11940,7/31/2024,5876,2894.18
4646,8/30/2024,2147,949.43
6323,9/28/2024,9500,1724.59
6957,6/6/2024,2047,1210.89
1140,7/13/2024,6725,6724.05
5509,9/2/2024,7123,6655.54
11679,4/9/2024,6677,277.34
7989,1/20/2024,7524,3661.91
11781,6/1/2024,7627,1227.87
13935,2/27/2024,2089,4834.17
2865,12/17/2023,7970,6554.18
10555,2/12/2024,5449,1670.82
13678,3/4/2024,1312,1724.52
1006,8/2/2024,6166,1384.99
12458,9/8/2024,5898,1673.53
11491,9/27/2024,4172,1885.02
7874,11/9/2023,2011,6754.68
944,6/1/2024,5115,3408.94
12376,10/17/2024,4991,2504.92
9735,11/30/2023,7301,4904.5
9403,7/31/2024,577,3399.34
14048,7/2/2024,3473,1316.34
1356,4/28/2024,7454,4797.7
8205,5/19/2024,3494,6821.15
5144,2/16/2024,4722,3707.32
8747,12/18/2023,1805,2162.53
7102,2/17/2024,7466,546.41
12245,4/29/2024,4915,3826.13
6933,3/3/2024,8788,318.57
5984,5/27/2024,916,2317.1
3493,7/10/2024,3939,519.59
13922,9/23/2024,8353,4496.13
12587,3/3/2024,1211,5480.02
4245,9/27/2024,7483,3892.07
8318,11/16/2023,6499,1424.74
9835,2/13/2024,4067,3389.93
3221,5/2/2024,8426,6461.59
12452,12/8/2023,9727,638.48
11073,6/25/2024,381,6294.46
8429,9/29/2024,7414,5302.62
12267,1/20/2024,7153,1605.73
9750,1/29/2024,2999,6133.71
14228,5/17/2024,6552,4362.82
14792,9/23/2024,338,2780.15
14197,9/20/2024,2181,170.84
8055,4/30/2024,6167,505.88
821,3/22/2024,4643,3794.96
4791,7/18/2024,4133,5789.48
2695,9/11/2024,4927,99.61
10355,8/25/2024,8269,3234.4
1653,7/17/2024,6794,4741.29
5334,9/26/2024,214,6565.38
3671,8/28/2024,5746,6040.25
8102,5/3/2024,1955,6736.66
13755,11/25/2023,9012,232.51
13780,10/29/2024,6927,3507.46
2674,2/1/2024,6531,1245.12
4866,12/9/2023,8603,89.61
2993,3/10/2024,4475,6011.1
9435,10/21/2024,9325,1872.63
12170,11/6/2023,9173,350.15
4194,6/12/2024,6764,1776.62
5581,10/28/2024,1688,7020.34
9138,3/17/2024,1149,950.4
13871,10/9/2024,9325,977.67
6473,12/17/2023,1083,1339.32
8786,10/20/2024,8369,5950.82
348,2/23/2024,9942,93.61
14667,7/7/2024,898,1000.89
9311,6/20/2024,3221,1484.57
10668,1/4/2024,6088,2873.46
14170,5/7/2024,6966,4984.67
4474,11/20/2023,8501,7422.65
2142,12/31/2023,3756,1478.25
12124,6/10/2024,5585,3326.64
9525,9/26/2024,8709,1513.07
12582,2/14/2024,2998,2625.23
11725,6/7/2024,7431,647.1
3710,7/5/2024,1219,3460.74
8626,10/4/2024,7108,2258.13
13695,9/30/2024,9334,5777.55
7808,4/5/2024,9277,1583.32
7238,2/19/2024,7250,5550.88
4841,3/4/2024,976,7129.04
14474,8/12/2024,5838,828.74
13619,3/24/2024,4357,5036.22
13857,12/7/2023,3831,482.86
6755,12/24/2023,1752,3314.74
13913,10/2/2024,7784,2648.46
12229,12/3/2023,14,7127.09
2404,6/22/2024,3917,161.16
7826,6/3/2024,1349,3152.86
5542,4/27/2024,2254,884
6275,10/7/2024,543,7178.51
11867,6/5/2024,4686,2083.85
12422,2/4/2024,8722,702.23
8491,6/10/2024,981,136.68
14094,12/4/2023,1479,1908.69
11974,11/27/2023,1093,5961.37
8695,5/28/2024,4956,4660.14
13406,6/15/2024,3182,8562.08
356,5/5/2024,1246,4832.49
11789,1/31/2024,5036,1460.91
11897,11/5/2023,8369,1557.58
8262,10/24/2024,5187,2943.86
8302,9/27/2024,9164,745.16
7939,12/11/2023,7153,2750.52
13225,3/28/2024,6889,5441.22
3791,10/24/2024,352,766.58
7629,5/24/2024,1157,5232.51
11779,2/5/2024,2276,5216.83
13595,9/12/2024,335,1720.44
4726,2/6/2024,2739,1370.91
6079,4/4/2024,8398,3299.56
14634,10/19/2024,9594,1025.28
3249,6/17/2024,9663,5245.19
3538,2/10/2024,3296,498.93
4378,11/18/2023,7742,4780.09
4653,3/24/2024,599,7535.99
2205,9/4/2024,8446,392.84
5318,10/2/2024,785,227.06
2037,8/4/2024,1406,4124.72
855,3/29/2024,4169,828.09
12644,7/2/2024,2625,1248.4
2787,8/6/2024,8127,817.66
6180,7/23/2024,3889,995.36
4277,12/5/2023,5307,1853.97
6033,6/25/2024,1891,1592.86
8880,10/10/2024,1390,998.43
8905,11/15/2023,4567,215.92
6567,1/13/2024,4682,3138.17
2378,1/1/2024,4006,3761.69
4287,6/6/2024,9262,2061.39
6980,10/30/2024,4784,4852.49
9768,10/10/2024,3376,2272.48
9986,5/11/2024,8582,655.92
7829,3/15/2024,774,542.44
12256,5/25/2024,9700,1447.02
1025,1/13/2024,6703,864.06
6779,5/1/2024,9685,234.34
6828,5/24/2024,5430,791.31
11840,9/15/2024,705,3391.21
881,6/14/2024,8534,1904.74
13404,6/3/2024,1495,4718.19
4507,2/6/2024,137,6180.04
13506,7/29/2024,5295,2109.46
12052,9/11/2024,2170,1191.64
12388,8/8/2024,8962,1036.55
7518,2/15/2024,9387,1725.69
9853,6/23/2024,7015,226.85
14550,10/24/2024,1684,3519.16
478,2/12/2024,9981,2223.99
1931,8/20/2024,3923,1608.63
1719,4/20/2024,5190,1671.99
10930,5/7/2024,8358,5140.04
10114,8/11/2024,1096,488.36
7775,5/18/2024,6613,6886.19
8278,11/24/2023,2429,3183.28
9087,5/9/2024,7833,665.07
4016,2/9/2024,1566,1115.02
14512,3/17/2024,6116,1656.89
832,9/20/2024,4279,1883.53
7536,2/3/2024,7030,2993.28
9950,9/18/2024,3360,8174.68
3114,11/15/2023,9789,8705.14
11510,4/2/2024,1714,3086.06
11609,9/25/2024,4619,1410.97
11989,3/3/2024,7459,2292.77
9229,10/22/2024,1801,3441.67
2382,11/15/2023,899,7045.56
7152,10/2/2024,2524,520.74
5478,10/2/2024,4965,3324.24
14628,2/22/2024,2393,2011.6
1913,3/9/2024,5948,900.59
1220,6/17/2024,5689,972.08
8974,12/3/2023,5345,5393.69
7658,5/18/2024,9895,1402.47
8175,8/8/2024,979,2939.55
14853,5/16/2024,6870,989.39
45,2/27/2024,8409,6285.65
14646,5/22/2024,5788,489.13
4150,8/1/2024,9206,1276.44
2367,3/18/2024,7607,2704.36
9122,10/3/2024,5808,7438.57
5699,10/3/2024,816,5954.44
3498,4/6/2024,8082,2508.73
6639,9/22/2024,8865,4043.74
782,12/9/2023,5809,3535.94
5812,12/23/2023,3848,6410.11
11993,7/11/2024,6389,879.88
5642,11/2/2024,6549,812.74
915,11/1/2024,8812,2496.72
257,5/21/2024,9651,1071.86
13031,6/28/2024,3039,151.63
3662,4/13/2024,4139,6424.12
2911,6/25/2024,7219,3189.99
9354,1/30/2024,3649,1884.34
4397,4/23/2024,5760,233.04
14427,2/6/2024,1404,780.84
10060,1/6/2024,4558,2917.43
1539,2/29/2024,2196,3234.45
1113,10/24/2024,5747,3177.96
4577,10/13/2024,1595,483.85
10988,2/16/2024,9401,417.8
206,5/3/2024,8978,4860.69
11398,10/28/2024,1126,2985.16
1941,3/3/2024,4415,747.48
14447,5/20/2024,8714,4188.09
8575,12/10/2023,634,206.29
7384,9/2/2024,1134,7789.1
2618,7/13/2024,7743,174.22
6764,7/24/2024,470,1581.09
3387,12/20/2023,2580,6051.73
10999,1/27/2024,6274,1414.2
1030,3/2/2024,3364,8953.11
10026,2/6/2024,7419,6660.1
13192,6/14/2024,8244,8991.29
14750,11/25/2023,8404,3086.99
10628,7/25/2024,7792,5490.21
13700,9/21/2024,3737,151.01
5656,8/25/2024,972,2385.03
13904,2/5/2024,5500,2363.01
20,1/2/2024,3717,6388.26
147,12/10/2023,223,878.7
468,12/15/2023,7327,129.57
11120,12/10/2023,6426,717.02
6760,5/14/2024,2250,1155.73
4942,6/4/2024,4184,1707.53
12107,9/2/2024,4664,3319.89
14411,7/30/2024,416,3355.71
11181,10/31/2024,5475,1688.58
14018,10/26/2024,8178,4268.5
4358,8/19/2024,8230,223.55
5035,5/1/2024,9621,56.34
8468,4/20/2024,2041,417
13812,2/23/2024,8255,1484.38
1920,5/7/2024,8284,5289.53
5039,7/25/2024,8022,5142.57
12821,6/25/2024,3373,322.59
1668,1/6/2024,3625,812.75
6581,8/20/2024,367,741.99
10547,3/31/2024,5145,2300.6
8354,11/25/2023,8172,4019.42
2905,9/26/2024,3544,1283.9
11479,8/31/2024,9043,1000.18
7778,12/13/2023,5414,1920.62
4761,9/25/2024,4582,4368.29
8045,9/16/2024,2499,4951
5930,6/22/2024,685,2660.06
1970,11/25/2023,8617,3694.85
10006,3/25/2024,691,1251.52
14901,4/16/2024,3303,5070.34
4046,5/10/2024,4636,2084.11
12392,10/13/2024,2339,2048.3
7359,5/17/2024,1317,1425.03
9749,9/28/2024,7357,2605.68
14994,8/20/2024,7204,8391.99
8098,5/24/2024,5038,4008.73
13823,6/19/2024,8731,1902.16
7845,12/10/2023,6843,5142.1
8049,8/24/2024,1695,3682.58
8209,10/18/2024,6358,1867.39
2260,3/28/2024,6359,1580.37
8936,1/30/2024,6095,5499.47
9704,2/27/2024,9116,1650.3
14973,12/9/2023,6199,4453.45
1193,10/25/2024,456,611.28
13713,11/16/2023,7451,696.68
10099,7/16/2024,608,1536.13
173,12/25/2023,642,907.95
9579,9/1/2024,1627,6468.12
10009,2/15/2024,7810,1043.4
3673,8/14/2024,8957,1574.94
3741,8/31/2024,6654,1965.38
5229,6/1/2024,7266,903.93
3242,3/8/2024,2856,1079.01
13083,8/14/2024,5592,2170.3
7218,9/11/2024,3070,3285.5
5551,10/13/2024,9896,683.62
6806,9/4/2024,6325,2619.93
4603,12/30/2023,4237,2298.43
7093,9/22/2024,7668,5029.76
9991,6/25/2024,5768,3500.78
8666,8/31/2024,3566,5822.92
13021,2/7/2024,9021,1816.58
10539,1/6/2024,7282,5825.35
2295,4/2/2024,8188,7998.34
6237,6/7/2024,7137,2446.35
6652,11/23/2023,5073,5817.24
9500,6/4/2024,9722,526.54
11871,10/8/2024,1875,3189.4
5328,7/16/2024,4352,1882.14
10281,3/5/2024,3414,764.16
6437,6/8/2024,304,6481.97
6528,3/16/2024,7688,4715.9
13459,4/9/2024,9748,7387.69
921,9/7/2024,5062,4039.7
2781,6/27/2024,7918,4033.97
4371,7/13/2024,4524,4094.5
14660,8/30/2024,2478,4512.16
13938,1/7/2024,5481,5112.5
7147,1/27/2024,234,2390.3
11827,10/5/2024,5691,1881.11
177,3/20/2024,77,4294.69
277,12/3/2023,1970,7676.46
13108,3/3/2024,4064,617.69
1407,10/13/2024,3852,5685.08
13177,9/3/2024,3584,3600.71
10263,10/25/2024,2488,714.07
6432,6/19/2024,9359,4027.33
6995,5/24/2024,8450,3415.94
13308,7/13/2024,2745,107.92
12428,8/4/2024,321,93.88
7021,2/4/2024,4922,720.02
11354,10/4/2024,3030,2946.37
3321,9/25/2024,8976,1605.28
4444,9/24/2024,2778,2703.68
3639,4/16/2024,6037,338.2
13045,10/15/2024,8321,2930.58
1726,2/8/2024,5989,4814.46
8737,4/12/2024,3250,668.54
8118,4/11/2024,6092,3837.12
14089,12/12/2023,7548,4326.38
5392,6/29/2024,7022,4946.57
4497,3/5/2024,7422,4951.88
3726,10/14/2024,3342,546.2
1301,2/13/2024,267,888.42
1867,11/12/2023,936,2713.63
13742,9/14/2024,8653,387.24
7442,3/20/2024,3466,2049.58
1143,11/2/2024,8835,1811.66
4480,10/6/2024,3854,620.8
13775,6/23/2024,491,1823.52
1815,8/17/2024,1027,8855.94
13592,3/20/2024,942,831.43
11078,5/18/2024,2510,2326.8
6073,2/17/2024,7982,4994.14
2010,1/7/2024,7019,3531.02
4877,7/6/2024,8966,3772.04
9300,10/5/2024,2682,1862.14
2330,2/22/2024,4754,1070.83
775,1/27/2024,9243,370.93
704,11/30/2023,4994,371.67
13741,11/10/2023,5412,6015.82
1817,3/21/2024,1813,2888.02
1293,7/27/2024,8523,4261.32
7869,8/29/2024,1042,988.47
11641,7/11/2024,9992,2534.18
11285,12/28/2023,5218,8093.04
10642,1/25/2024,7574,9005.66
11819,11/30/2023,7785,3840.34
6739,1/10/2024,4519,3293.11
8776,3/28/2024,8630,153.86
5434,1/10/2024,2873,1527.24
1047,9/8/2024,1438,3496.76
1508,5/17/2024,3757,5862.08
13725,2/9/2024,5339,180.6
1132,9/10/2024,3894,1480.84
12377,11/21/2023,4514,3587.92
1759,9/27/2024,654,4603.14
12012,5/25/2024,5136,1365.9
9675,11/24/2023,3501,3789.46
1627,6/23/2024,3963,2181.45
4710,7/6/2024,1310,1903.42
5432,7/25/2024,6440,3495.2
6463,3/6/2024,1222,2027.22
8157,4/30/2024,1996,3429.76
8211,2/22/2024,4074,4549.02
7157,2/2/2024,9551,2985.38
14912,4/8/2024,8683,1717.19
13478,4/6/2024,2249,703.08
13369,4/6/2024,5926,131.1
184,8/2/2024,370,5606.96
2178,2/21/2024,2891,5173.6
1474,3/18/2024,1822,4841.51
5386,11/5/2023,4191,4858.01
2375,11/14/2023,8550,3892.12
6600,11/23/2023,2734,1896.4
11090,10/11/2024,8717,1455.38
6363,10/5/2024,7992,212.4
6662,6/21/2024,1932,5048.92
10737,12/31/2023,4271,1566.63
13967,9/18/2024,3617,4692.36
6650,7/18/2024,6555,5179.06
5007,11/4/2024,5312,7388.74
1358,12/27/2023,2885,3398.24
240,9/16/2024,9572,1197.82
13110,2/19/2024,2671,893.96
32,8/4/2024,2632,6712.66
2067,9/24/2024,476,4905
1394,4/19/2024,5452,5264.51
9411,9/30/2024,2535,1213.03
6716,5/27/2024,3456,1190.92
1633,7/19/2024,7710,416.22
3396,10/12/2024,4293,3064.36
10996,11/17/2023,2356,2090.08
8242,5/31/2024,832,772.3
11709,12/25/2023,2205,3533.82
3255,12/8/2023,9581,2326.74
8762,8/28/2024,2655,5683.32
8094,12/22/2023,48,3294.81
3674,10/12/2024,49,1135.26
7993,3/1/2024,8674,4371.78
4014,8/18/2024,9836,343.69
12643,7/10/2024,2439,1181.78
4211,8/3/2024,369,948.36
10172,7/20/2024,5004,783.38
23,12/12/2023,8445,2671.32
10367,8/22/2024,5464,1759.06
5457,8/5/2024,178,8196.7
11247,5/4/2024,629,3155.8
3175,9/16/2024,523,799.55
8647,8/22/2024,9442,8193.41
11225,3/12/2024,287,497.34
11202,11/19/2023,6298,322.76
12397,11/17/2023,872,5644.82
6767,4/10/2024,3972,4581.86
11,9/5/2024,604,1126.66
13006,7/2/2024,7384,645.46
4932,2/10/2024,7840,2951.79
11118,12/2/2023,4665,3571.62
3568,9/14/2024,4604,6508.76
1235,6/1/2024,7785,1870.92
8133,7/3/2024,9074,7506.2
12353,4/4/2024,9076,5380.25
13358,7/10/2024,6931,1449
13981,9/22/2024,1173,2662.35
14911,9/28/2024,2677,5585.94
5463,1/28/2024,7323,310.76
6479,6/25/2024,4645,2781.98
7430,8/11/2024,730,6007.74
8639,5/7/2024,1986,3293.62
9583,1/17/2024,2201,2765.08
11088,5/18/2024,9812,2604.24
6903,8/27/2024,22,662.76
3172,6/13/2024,3126,63.98
507,1/1/2024,3986,407.59
587,9/15/2024,7846,1536.86
12323,11/6/2023,1103,7370.72
12403,7/31/2024,4965,3787.05
13975,8/11/2024,6012,447.5
6733,1/7/2024,865,2344.18
6083,1/10/2024,4799,363.62
3902,12/5/2023,4294,456.56
771,3/26/2024,888,2673.65
12979,6/19/2024,8650,1794.03
10194,3/26/2024,8829,4993.32
1937,1/13/2024,9611,1064.52
14292,8/31/2024,7294,634.41
6683,10/25/2024,9872,2853.36
14798,3/29/2024,9790,1795.42
14800,1/2/2024,1624,750.93
7025,9/5/2024,5628,865.46
8643,6/21/2024,2764,760.3
13474,6/15/2024,6683,610.2
14078,2/29/2024,5263,4465.85
7183,8/27/2024,9292,2640.89
9267,8/21/2024,44,518.12
9160,2/15/2024,8051,946.12
12989,3/12/2024,6444,3188.4
10832,5/21/2024,2622,3611.73
1921,9/12/2024,9576,374.86
8598,8/16/2024,9864,5801.62
7355,1/22/2024,9796,2292.48
10590,8/7/2024,4651,1699.92
6368,1/6/2024,421,6599.34
10216,10/28/2024,6248,1760.54
5597,10/9/2024,1475,102.07
3760,1/3/2024,9782,341.75
6359,5/10/2024,4606,5612.4
7409,8/19/2024,8049,892.67
7214,11/24/2023,51,4588.08
608,4/13/2024,1021,839.07
4586,8/23/2024,2221,2813.26
4033,2/11/2024,3047,3921.58
14099,10/23/2024,16,8871.8
13166,4/19/2024,450,6436.72
3380,7/8/2024,4265,1377.47
618,12/28/2023,6982,3605.42
2864,3/17/2024,9161,147.7
3482,6/12/2024,5393,3317.41
8732,7/5/2024,2788,4791.38
5427,8/3/2024,366,2528.76
4616,7/21/2024,2504,2224.53
9852,1/29/2024,2657,2655.3
2486,7/13/2024,2340,8606.25
7231,4/11/2024,8412,587.96
7142,8/7/2024,8889,4381.5
5176,8/27/2024,5047,1210.17
3459,12/20/2023,4775,913.78
10937,12/23/2023,9011,556.83
9817,7/1/2024,5787,1848.4
13051,9/2/2024,816,568.57
12536,4/21/2024,3656,1130.4
7080,3/7/2024,4866,9893.34
11279,8/13/2024,5209,1495.9
5975,11/29/2023,3356,2499.3
10165,3/12/2024,5890,3636.88
13538,8/21/2024,6977,4625.4
13994,10/12/2024,9238,521.86
3247,1/10/2024,2785,404.19
14438,9/26/2024,5815,320.68
8765,12/27/2023,737,1487
13443,2/15/2024,5207,716.03
2292,12/21/2023,1359,1337.58
13800,7/22/2024,8964,332.44
3900,8/29/2024,6860,3937.1
3894,7/24/2024,1144,2239.5
8997,12/6/2023,2289,1531.22
1594,6/14/2024,3507,7831.4
1912,5/18/2024,8273,2044.78
2661,7/15/2024,2384,4605.53
8516,9/6/2024,3052,2365.52
12133,7/5/2024,9952,5527.8
12752,10/7/2024,5516,2409.9
14508,10/27/2024,651,681.14
4715,7/9/2024,9091,2600.03
10843,8/21/2024,6914,1342.12
5637,7/23/2024,4620,2347.32
3762,2/29/2024,8031,96.11
8932,6/10/2024,2357,752.48
11457,5/21/2024,3836,4454.26
3961,10/14/2024,8403,8193.36
1233,7/15/2024,5915,393.63
7352,1/7/2024,7358,3912.3
1897,1/27/2024,2696,6011.81
4764,12/20/2023,4737,576.95
8588,7/30/2024,6155,407.98
14077,6/12/2024,1831,908.1
5355,9/7/2024,9654,318.37
6674,8/13/2024,2980,5598.93
6039,8/3/2024,1014,2127.24
5313,12/12/2023,5084,2170.87
458,7/7/2024,9319,2464.1
4593,5/15/2024,4209,4316.74
9655,3/21/2024,4341,5394.18
3603,7/8/2024,2472,1775.3
13918,4/21/2024,4439,3936.31
6322,12/21/2023,4118,321.21
6535,5/19/2024,6464,4473.43
3254,7/29/2024,8393,3633.42
361,10/23/2024,3873,4066.39
9841,5/13/2024,2193,523.22
13011,8/9/2024,7100,1482.96
1156,12/30/2023,2637,3684.65
6155,10/24/2024,3249,186.22
13572,7/11/2024,4778,5202.68
345,1/30/2024,2414,1504.83
6403,10/5/2024,5141,3158.5
9745,2/10/2024,4483,7401.6
1341,6/5/2024,7769,249.05
3132,9/19/2024,3502,555.76
14278,12/7/2023,2228,1664.72
437,7/15/2024,7715,4107.84
3773,1/31/2024,3664,2766.37
13885,2/27/2024,6670,5972.8
5353,11/22/2023,1187,5592.24
13245,9/16/2024,6502,996.44
10955,12/7/2023,9829,4352.2
10659,1/21/2024,6506,1804.46
4219,4/4/2024,2181,816.14
1638,8/30/2024,1124,3465.62
8688,10/17/2024,4060,4267.48
12060,5/23/2024,812,1344.72
6972,3/19/2024,6405,4863.15
3237,10/9/2024,1842,298.97
11282,9/20/2024,8570,3511.26
14236,8/28/2024,4354,3207.82
955,1/7/2024,5233,2219.82
317,12/19/2023,8902,3255.96
2425,11/9/2023,8250,2170.31
9738,7/14/2024,851,537.74
13098,5/30/2024,1822,676.8
6590,1/17/2024,9575,1499.74
6267,3/13/2024,7415,2925.46
9935,2/7/2024,4016,4043.83
3765,2/10/2024,3806,2168.08
1590,1/8/2024,3600,1537.6
3120,4/6/2024,7200,299.52
9012,1/8/2024,1466,418.62
613,9/13/2024,7116,7979.58
12071,5/18/2024,7239,489.19
13479,12/4/2023,9068,7752.86
7172,9/29/2024,4247,2294.64
3802,5/31/2024,6391,1188.9
5103,7/20/2024,9804,1271.46
5907,12/20/2023,3286,1708.18
5409,4/22/2024,8313,2567.58
4156,8/8/2024,5172,1927.12
3782,9/18/2024,6729,3033.07
12470,2/24/2024,663,654.86
12881,4/1/2024,3703,5461.36
10069,3/8/2024,9324,282.76
7094,2/7/2024,7225,262.56
14683,4/14/2024,67,2014.51
7145,1/4/2024,1792,743.22
11888,7/28/2024,3057,3113.44
4570,2/13/2024,5464,755.09
3228,4/16/2024,9447,6102.3
2491,9/14/2024,6775,680.42
7009,3/17/2024,2331,3058.02
2620,3/6/2024,4031,575.66
3860,7/30/2024,4819,7788.96
9515,11/3/2024,4073,7177.96
13661,7/3/2024,6472,1905.98
10161,12/22/2023,2652,127.21
11334,8/3/2024,6718,1176.84
7374,12/13/2023,8478,473.81
14913,2/5/2024,9561,306
8787,10/15/2024,1416,9926.48
10621,7/18/2024,7632,906.68
5986,10/29/2024,5428,4178.32
12460,5/16/2024,432,3401.36
2222,7/10/2024,4608,1464.08
5093,4/9/2024,3435,457.11
1883,2/19/2024,7120,1080.16
2462,8/19/2024,3943,776.86
11357,1/11/2024,868,5891.97
5469,11/27/2023,7865,3160.22
3917,3/11/2024,6903,271.64
7586,1/17/2024,9732,9034.26
12468,12/15/2023,3156,1802.58
2437,11/11/2023,9547,5309.08
13602,6/12/2024,3123,1222.8
10248,8/11/2024,4905,1734.68
14670,9/13/2024,7907,1883.42
8806,11/4/2024,4931,1933.88
12021,6/29/2024,1847,3411.36
9714,7/19/2024,6912,4247.94
13930,10/11/2024,993,6410.2
11532,10/23/2024,1981,1880.64
2813,8/31/2024,1755,3487.4
114,1/23/2024,2148,883.12
6365,10/12/2024,272,1135.66
11159,5/3/2024,8580,5000.74
3180,8/15/2024,1127,6255.98
12275,8/21/2024,4464,4003.1
600,10/24/2024,8696,2708.55
12632,11/14/2023,5333,911.51
4645,1/16/2024,7859,3787.64
12540,3/4/2024,3271,888.95
10530,3/10/2024,2184,8701.24
2842,5/23/2024,9438,2721.58
13634,2/5/2024,7410,2241.62
12276,8/9/2024,8792,5746.62
3112,1/8/2024,5826,5860.47
1200,3/3/2024,7578,2552.16
12155,10/5/2024,8302,68.86
1983,10/25/2024,6993,858.45
1123,6/27/2024,6363,4323.48
10761,10/13/2024,4260,681.98
7325,3/9/2024,1956,89.48
9318,11/29/2023,3628,3384.15
2055,11/28/2023,8749,219.1
3918,5/15/2024,380,2122.76
5886,6/2/2024,8063,3051.2
14546,3/8/2024,7098,4067.12
10223,10/25/2024,853,5150.46
12176,9/20/2024,6508,3345.46
10126,10/19/2024,7442,2968.48
5122,11/24/2023,5844,1621.34
728,11/11/2023,9705,957.85
9508,5/1/2024,3379,7312.32
12706,6/14/2024,7505,2287.66
2288,1/4/2024,4668,2073.74
2305,5/23/2024,5700,291.86
6288,3/13/2024,1314,8896.08
12270,3/25/2024,689,5562.38
7983,11/25/2023,8850,750.34
11706,1/8/2024,7349,4289.58
14090,5/5/2024,8693,727.17
6585,7/5/2024,2075,6316.11
3729,11/17/2023,3595,972.87
3052,1/16/2024,5946,2021.98
